"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"SCOST" 185969604.12475 220754503.066731 284799669.839895 351819783.689016 418186572.936393 478646940.424761 531098430.308203 576616765.292783 616283583.044973 653006814.269744 680796146.588728 703818499.258458 724557793.516181 745534347.245811 756284670.608333 760649406.914619 755905798.750993 750272831.973009 739185947.499547 725916577.134826 705160390.201751 686454934.555915 657728852.687693 627928764.675209 596028897.550874 570522644.104653 544733982.444422 523377801.181083 491853709.358825 468827808.003665 438221355.03826 411613400.141488 391114660.842698 372413387.384715 350062653.16124 329986125.49951 309178078.123809 286789890.975841 268547145.262503 250663847.836353 232881362.449298 218460154.452285 202490377.455033 189607975.828787 175767424.359968 158303986.07584 145116594.917934 132569903.171522 121389964.016435 111067319.381989 100729235.132691 90934695.7173984 83143251.2061612 75590760.3581021 68353060.7352666 60144481.6820697 53118049.6904835 48680199.5821043 42388508.7194 37782107.1973667 32634664.7662863 27924323.192667 22722730.6342657 19054180.7528947 15301444.3162056 12248030.34928 9744737.44144066 7354588.43120151 5535245.73025324 3888951.57361968 2760460.39617306 1943835.23007104 1258575.72442546 710127.42071322 382605.314327037 182030.190356324 110806.736433578 45050.4905257973 16283.6326642648 7088.16622761175 211.677274577755 204.519105872227 15.319840901995 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 1029062500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"QALY" 1897561.38917467 3687181.29760787 3475641.05700801 3272901.23888861 3078965.78763638 2893625.65515669 2716347.88351556 2546980.91652585 2385709.5713008 2232120.12221132 2085795.40663487 1946643.3000178 1814372.26360534 1688620.96311194 1569376.50746488 1456341.80666719 1349370.78725983 1248487.43084381 1153480.45144692 1064133.52830289 980342.821471115 901847.160591874 828369.857706677 759775.034011541 695906.914705132 636551.276781227 581284.969817728 529940.87584699 482373.345758055 438395.038348681 397670.761846669 359991.287803095 325371.067346324 293571.721061899 264308.565418559 237435.316031492 212852.330241211 190394.711754294 169920.4039763 151308.332649165 134451.681372594 119167.31600162 105269.254690082 92723.468931254 81420.5445217857 71255.587615356 62190.8744585184 54091.3650815119 46866.5741136175 40492.5201052392 34853.8734803567 29892.136757139 25568.6209811677 21746.7564100375 18362.2878511504 15401.6891178053 12830.2641303884 10597.178219129 8677.85596760569 7040.88405167882 5644.52856365592 4477.65061224921 3511.49406633664 2723.50098794541 2086.99335730853 1580.26462412053 1185.75210349028 879.393715724972 646.5973618749 469.993159280116 338.055751618349 237.613392803309 161.194645286417 104.350462230966 63.2984901566572 35.0069850001335 17.7780812047071 8.96330216426143 4.28010826058559 1.8514091407022 0.64317041833505 0.167321735093024 0.104243451090639 0.0223679624881918 0 0 0
"CVD" 78914 78572 77601 77039 76662 76045 75127 74358 72870 71845 71048 70045 68771 67480 66011 64327 63219 61910 60650 58050 57022 55488 53484 51515 50348 48173 46791 44805 43051 41363 39324 37574 35930 33800 32056 30472 28693 26745 25661 23797 22190 20718 19157 17541 16453 15071 13625 12587 11279 10369 9183 8592 7511 6710 5944 5184 4609 3916 3386 2833 2430 2022 1591 1324 981 778 566 467 369 281 188 146 94 63 31 25 11 4 2 1 0 0 0 0 0 0 0
"MI" 11881 13427 14062 14891 15555 16028 16576 17021 17242 17808 18008 18329 18745 18686 18947 19031 19306 19016 18770 18688 18305 18135 17620 17618 16974 16595 16288 15814 15547 14832 14344 13886 13218 12628 12130 11459 11001 10292 9647 9311 8564 7940 7494 6929 6591 6079 5432 5111 4550 4117 3694 3537 3123 2658 2390 2160 1856 1605 1391 1165 1009 786 670 567 441 356 277 219 139 130 85 58 51 21 13 5 4 2 1 0 1 0 0 0 0 0 0
"UANG" 5899 6005 6037 5846 5879 5795 5825 5886 5636 5629 5541 5531 5473 5260 5326 5184 5220 5106 4973 4793 4700 4688 4501 4402 4188 4069 3992 3915 3699 3525 3402 3146 3034 2911 2744 2593 2491 2353 2196 2039 1865 1753 1595 1452 1405 1154 1167 1106 910 923 773 724 673 541 514 424 406 309 265 241 210 163 144 123 86 64 44 48 26 24 20 12 3 7 5 2 0 0 0 0 0 0 0 0 0 0 0
"STRO" 22414 24028 24703 25463 26788 27398 28734 29225 29884 30055 30399 31139 31325 31485 31471 31333 31105 31251 30927 29878 29890 29568 29034 28041 27732 27022 26535 25284 24461 23961 23091 22378 21507 20628 19666 18570 17614 16663 16189 15222 14298 13468 12478 11523 10859 10110 9129 8279 7713 7079 6339 5858 5330 4777 4107 3715 3344 2870 2460 2081 1839 1491 1198 1044 760 586 456 331 319 223 140 102 73 50 23 20 10 4 0 1 0 0 0 0 0 0 0
"TIA" 7399 6890 6306 5848 5542 4857 4461 3897 3585 2990 3059 2418 2097 2027 1755 1536 1300 1058 980 481 755 528 461 249 345 104 -129 141 -28 -89 -168 -162 -103 -190 -210 -130 -225 -224 -436 -322 -380 -296 -276 -324 -255 -269 -202 -188 -226 -266 -226 -94 -193 -159 -110 -84 -29 -66 -32 -16 -59 -24 -29 -24 -12 -3 -16 -20 -3 -13 -8 9 0 2 -1 -2 0 0 -1 0 0 0 0 0 0 0 0
"DXT2" 75724 43081 44015 52024 64631 72620 67390 54717 45455 39970 37944 37261 37379 37373 38170 38184 38790 39109 39656 39762 39779 39044 38628 37114 35935 34428 32786 30939 28905 26580 24484 22416 20214 18313 16797 14880 13223 11682 10489 9153 8277 6958 6212 5270 4623 4059 3413 2862 2488 2081 1726 1512 1185 1009 873 725 574 448 339 291 249 199 137 109 82 53 28 40 34 10 13 10 5 8 2 0 0 2 0 0 0 0 0 0 0 0 0
