"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"SCOST" 190228794.344502 222141871.059433 286137510.361315 353387730.686174 420229664.756206 481214235.765234 533487916.300846 578787866.046625 618307420.876842 654957305.400586 682949753.872656 705612093.700671 725429475.609638 745748069.222289 756562138.369551 759843211.987604 755256821.493584 749800663.15212 738134397.906786 724528842.035455 703461165.415598 684309423.883522 655980619.535799 626396486.408769 594298828.657273 568724866.483393 542685525.688417 521872753.507895 490721582.26126 467386677.957233 436753172.566873 410126674.011049 389641505.058644 370878388.709682 348596752.964576 328276716.348241 307608202.962987 285223809.339007 266981663.233269 249367689.086196 231814859.572579 217586164.221495 201565382.885805 188653887.613628 174775818.815319 157481089.352893 144208985.516133 131982548.220944 120815009.776555 110525038.012839 100181232.19014 90492695.5806869 82825290.3732585 75264145.9508366 68013996.8645814 59987748.386653 52917867.6153286 48556548.1007147 42315365.0387686 37804595.501523 32651853.1247946 27977411.6330439 22760945.4846945 19114701.7731026 15403142.0107231 12285087.2827097 9777440.41000024 7437196.6102502 5592416.39427069 3958721.99647343 2787921.59297258 1965241.29472151 1278656.80553427 720838.760945792 393091.939635751 191178.052309632 115915.210813155 51653.0059611004 16283.6326642648 7088.16622761175 211.677274577755 204.519105872227 15.319840901995 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"QALY" 1897112.49755641 3686148.43202727 3474437.24189881 3271642.44641026 3077635.04320078 2892173.15034961 2714772.54403083 2545316.27564555 2383979.83112269 2230350.05450168 2084005.74126307 1944853.88214503 1812613.76299978 1686903.8314016 1567715.07775113 1454760.54896946 1347878.05841138 1247087.05099683 1152165.62041094 1062908.12408096 979213.736616949 900812.881517087 827439.256395296 758939.515698778 695156.994170861 635888.30312339 580711.57544872 529457.131056832 481964.6516853 438051.998387841 397395.869779258 359776.907766139 325204.937067789 293449.955969975 264227.668709691 237392.069547446 212840.561632239 190410.224501268 169961.52716626 151367.432540252 134523.154265274 119246.832464687 105352.974801802 92813.9188528756 81517.7472069862 71355.022134533 62292.7804945312 54194.5353149374 46968.0562448355 40589.2960365941 34945.7607843746 29981.2147690699 25652.5013623389 21825.6373234693 18437.1379231994 15471.6051704507 12895.6795727123 10657.9107767809 8733.12383115666 7089.41049183756 5687.1174752369 4515.22928368453 3544.03682567814 2751.11080320946 2109.58936936994 1598.56672867881 1200.56792728551 890.694579200193 654.939399014806 476.231368151531 342.855157910625 241.267108014116 163.955711510087 106.428389372997 64.7102865638912 35.9584768076335 18.2988484993444 9.08346400485409 4.27905212792777 1.8514091407022 0.64317041833505 0.167321735093024 0.104243451090639 0.0223679624881918 0 0 0
"CVD" 82132 79320 78337 77811 77446 76801 75829 75029 73434 72371 71466 70471 69171 67835 66363 64584 63375 62054 60802 58157 57045 55562 53485 51509 50280 48182 46748 44765 42968 41322 39293 37503 35883 33750 32036 30395 28680 26697 25653 23790 22161 20669 19147 17533 16455 15085 13662 12615 11284 10377 9165 8630 7547 6720 5965 5228 4618 3944 3410 2858 2452 2042 1600 1345 983 787 576 487 371 284 192 149 97 63 32 26 13 4 2 1 0 0 0 0 0 0 0
"MI" 12364 13564 14143 15006 15701 16222 16744 17170 17397 17974 18164 18459 18870 18841 19070 19147 19456 19150 18878 18791 18385 18216 17710 17669 17018 16693 16320 15861 15610 14884 14368 13922 13240 12668 12129 11469 11059 10304 9681 9331 8565 7940 7496 6935 6581 6069 5435 5125 4570 4134 3704 3542 3123 2667 2381 2172 1863 1615 1397 1161 1004 792 675 566 440 357 276 226 139 132 86 60 51 24 13 5 4 2 1 0 1 0 0 0 0 0 0
"UANG" 6132 6052 6083 5905 5924 5860 5879 5926 5681 5664 5563 5574 5510 5276 5359 5212 5232 5123 5007 4804 4713 4709 4521 4414 4182 4071 4008 3917 3708 3525 3398 3153 3045 2919 2749 2600 2492 2353 2193 2032 1868 1748 1599 1453 1404 1151 1172 1111 909 927 774 721 675 541 509 425 411 311 261 241 214 165 147 121 85 62 45 48 27 26 20 14 4 7 5 2 0 0 0 0 0 0 0 0 0 0 0
"STRO" 23341 24390 25031 25786 27128 27712 29048 29555 30165 30304 30639 31420 31555 31732 31701 31543 31236 31374 31047 29979 29937 29632 29078 28113 27783 27086 26557 25299 24449 24004 23120 22386 21555 20633 19667 18545 17609 16637 16192 15221 14316 13481 12457 11520 10870 10118 9139 8299 7703 7079 6337 5876 5348 4801 4119 3741 3335 2885 2470 2088 1856 1507 1208 1058 764 596 465 343 319 228 146 103 77 49 23 21 12 4 0 1 0 0 0 0 0 0 0
"TIA" 7702 6945 6371 5889 5595 4867 4490 3930 3589 3008 3049 2414 2067 2022 1741 1528 1270 1036 934 467 742 477 429 221 299 75 -124 120 -44 -117 -182 -165 -125 -216 -221 -123 -223 -219 -448 -327 -396 -299 -266 -320 -268 -256 -207 -194 -219 -255 -218 -91 -188 -161 -102 -78 -33 -67 -35 -14 -58 -30 -28 -24 -11 -4 -19 -21 -2 -14 -9 9 0 2 -1 -2 0 0 -1 0 0 0 0 0 0 0 0
"DXT2" 82237 43949 44255 52091 64500 72408 67010 54484 45224 39978 37984 37327 37441 37499 38289 38314 38897 39206 39803 39824 39735 38996 38674 36995 35814 34419 32765 30804 28897 26518 24486 22310 20257 18319 16777 14906 13198 11662 10457 9147 8335 6940 6201 5266 4628 4058 3426 2847 2493 2092 1736 1517 1195 1021 883 730 575 457 343 287 251 203 135 107 84 52 28 40 34 10 14 11 5 8 2 0 0 2 0 0 0 0 0 0 0 0 0
