"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"SCOST" 183821741.628807 222980234.716817 288791258.434248 352657295.183572 412419381.84735 474249191.272575 531256427.948301 577852096.848395 612729714.488259 653314984.481703 678539005.05394 709488036.463641 731576385.106175 746202604.265234 748276561.116369 755714832.126002 754623434.018347 743131774.367889 732803808.250116 719943901.941962 701585104.632369 683096053.455159 654834299.042814 624813222.004574 598533073.269902 568648956.808279 547898678.112463 524154475.357328 493437661.550459 466304857.386348 440103631.71173 413667197.741634 393372338.733937 371600981.745283 349445046.923263 327844037.063556 306945761.412001 285309587.479734 269681894.875498 249998264.228259 233536668.907095 217604542.481543 203110170.184709 189148985.768463 173735569.491025 160776125.958957 146006261.540983 134462721.776437 121679877.955361 111959798.814915 101363596.173346 91984194.9181578 83356891.1268082 74434719.6332739 67994257.3991989 60450017.5690135 53910990.1154365 48364995.2968147 41900864.3911485 37543348.3127193 32462450.297548 27908080.4640246 22895491.1181402 18604566.3613645 14902469.8424799 12228048.2545945 9562178.54888652 7395437.61240218 5735442.24589082 4113346.16179968 2793274.82699221 1752933.41026102 1119017.63015048 699643.016533233 388178.165124217 191450.364807555 99138.9405618306 49024.8775351654 16125.778716359 4839.83506324837 47.8506599322875 16.2505313022578 0 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 1029062500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"QALY" 1897439.10952288 3687301.29551377 3476172.46662335 3273515.40891664 3079900.51150572 2894670.20758608 2717279.13230978 2548027.65550771 2386665.4179337 2232918.2811225 2086528.79016634 1947238.52331048 1814805.78166604 1689040.6487803 1569658.85717822 1456484.62511342 1349497.45458074 1248590.14909204 1153553.34646 1064136.06916464 980306.445956266 901865.608515881 828469.558833541 759911.87235244 696038.252769749 636723.652822875 581474.381914561 530062.971644682 482465.352711433 438388.293142283 397672.733533393 360061.115977587 325489.984549062 293728.211502372 264462.589956801 237618.574098809 213098.463347006 190652.063410332 170169.310165105 151560.92257414 134638.446085425 119313.660551673 105469.881861566 92974.1572869183 81690.704940732 71513.4080156032 62428.8581863906 54293.031121823 47026.0783788062 40635.9948278005 34981.4424089752 29999.8088806937 25636.7968702525 21779.6436830469 18385.7197786052 15425.7076377021 12855.9662927153 10622.2061539563 8694.15262396588 7049.30718640414 5658.90793345629 4490.42839830543 3516.60672419152 2728.71500949737 2099.15719789648 1594.97995031099 1193.67813491904 881.853723908279 645.719332162495 463.762368485733 330.000075123915 231.177420228233 156.842196777169 102.699305465079 62.7842569525097 35.0242111733271 18.189600704716 8.78064016829763 3.59006963899039 1.50457727655106 0.595413857893614 0.0818651499132495 0.0229177828756422 0 0 0 0
"CVD" 78767 78191 77753 76584 75772 75940 75152 74040 72608 72091 70879 69728 68170 67409 65939 64581 63128 62057 59884 58147 57010 55308 53557 51808 50365 48245 46803 44830 43107 41023 39204 37440 35638 34035 31703 30519 28889 26664 25564 24010 22030 20796 19188 17701 16281 15189 13964 12523 11455 10393 9290 8387 7552 6756 6004 5160 4592 3973 3422 2878 2452 1948 1584 1257 1020 814 665 498 378 275 161 123 89 59 34 20 11 1 2 1 1 0 0 0 0 0 0
"MI" 11782 13376 14345 14639 15318 16138 16489 16954 17268 17703 18350 18461 18554 18656 18999 18906 18804 18944 18550 18335 18540 18012 17922 17246 17134 16708 16235 15682 15471 14884 14233 13713 12949 12504 12092 11309 10897 10210 9997 9288 8627 8270 7670 7040 6436 5929 5460 4989 4504 4166 3676 3435 3032 2729 2453 2182 1886 1682 1373 1232 1008 861 639 576 454 349 280 230 155 125 96 72 49 30 22 2 3 0 0 0 1 0 0 0 0 0 0
"UANG" 5935 6124 5991 5954 5968 5910 6028 5739 5810 5770 5545 5444 5380 5415 5372 5148 5010 5130 4878 4851 4681 4599 4457 4331 4353 4168 3929 3726 3719 3460 3379 3180 3100 2913 2680 2683 2398 2285 2226 2030 1929 1790 1598 1511 1369 1260 1153 1092 947 928 794 754 617 558 515 419 377 314 260 217 202 147 148 132 94 71 71 62 34 28 19 8 5 5 3 2 3 0 0 0 0 0 0 0 0 0 0
"STRO" 22408 23814 24815 25527 26173 27818 28332 29057 29680 30164 30853 31075 31351 31091 31379 31089 31227 31310 30429 30253 29968 29481 28846 28240 27516 26545 26216 25328 24686 23724 23013 22259 21439 20505 19243 18755 17912 16866 15962 15325 14187 13411 12535 11622 10843 10253 9395 8572 7821 7084 6429 5741 5240 4735 4214 3817 3233 2802 2485 2157 1778 1466 1188 971 750 630 469 384 284 238 127 97 75 51 22 17 9 1 2 1 0 0 0 0 0 0 0
"TIA" 7346 6886 6225 5813 5300 4771 4521 4008 3447 3149 2718 2401 2145 1997 1731 1508 1183 1154 882 704 718 487 526 372 357 305 88 221 -199 -107 4 -264 -200 -162 -116 -229 -287 -369 -340 -314 -293 -246 -246 -344 -255 -245 -130 -214 -235 -199 -209 -159 -78 -88 -84 -159 -54 -55 -58 -49 0 -61 -47 -22 -2 -17 -3 -2 2 -20 -11 -7 -5 2 -3 0 1 0 -1 0 0 0 0 0 0 0 0
"DXT2" 76203 42531 43507 51341 64856 72005 67625 55063 44965 39767 37623 37205 37193 37226 37799 38001 38525 39171 39691 39720 39428 39291 38125 37054 35870 34596 32536 30991 28707 26862 24473 22261 20051 18545 16612 14713 13269 11785 10474 9142 8160 7073 6259 5427 4643 3984 3419 2960 2576 2170 1783 1544 1253 986 849 678 555 460 365 293 253 175 152 121 81 67 40 32 21 16 14 7 6 2 1 1 0 0 0 0 0 0 0 0 0 0 0
