"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"SCOST" 185383769.744739 218485510.893547 280546450.368079 345527349.225505 409831345.021196 469298190.780287 521276662.514901 565663571.642106 605013165.996852 641471387.529134 669264319.764717 691752661.502584 711963971.976077 732634862.151317 743020789.400487 747471818.818696 742671886.556018 737967572.58249 727358403.450002 714492559.463799 693752329.082458 674708822.734457 646280715.546212 617454333.635869 585949556.129518 560983155.239444 535370768.988974 514504641.671694 484060846.803903 461188310.748873 430442411.095444 403788402.376119 383012558.561722 364245518.670218 342847198.076706 322733384.331881 301860749.064558 280350421.073512 262144284.023615 244191975.165341 226994445.131655 212626792.508802 197159132.241487 184153590.545325 170468915.297922 153995147.567872 140820030.38806 128550197.756722 117774620.637283 107765757.018305 97231863.5214407 87908150.8636325 80247024.0584336 73047734.4033077 65988729.0799504 58447802.1537364 51455090.372284 47331996.2221562 41481502.7185148 37569254.1851311 32501950.3137798 28076538.7238325 23178322.8400007 19674517.9415044 15932809.8546539 12826175.9444033 10292826.6432074 7821737.8616457 5903048.00970276 4195489.27500281 3016655.04325762 2119518.75931836 1372037.91886018 820321.937745948 440359.024972452 212373.709118027 135689.499452253 56764.4984010484 19621.8053087934 8748.8185072679 245.33426604395 221.90581275154 15.319840901995 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 1029062500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"QALY" 1897995.06997245 3688597.24282246 3478044.58931606 3276051.52887308 3082626.80362685 2897584.08416919 2720510.13663402 2551334.54495514 2390203.92928012 2236715.91160723 2090475.82567237 1951402.74984791 1819194.8219412 1693485.49120079 1574266.91810533 1461254.67954023 1354289.86301972 1253383.87849477 1158334.58631584 1068913.43032886 985025.279010839 906431.714392226 832840.85654697 764119.328434163 700103.96570347 640589.153958594 585162.444580202 533659.117443812 485933.678785536 441789.002464679 400901.848217856 363062.785633374 328292.812168014 296345.535586303 266932.31624201 239911.044500376 215185.803834388 192598.58223322 171996.542600323 153256.957330576 136281.788311829 120880.130444123 106863.69467015 94207.5373983841 82806.8467654041 72550.061896481 63399.3792178925 55217.9218343795 47910.2183119229 41453.4690920733 35737.0014867888 30709.4934942444 26325.1551734564 22442.6930159115 19000.022696345 15988.8852324169 13373.884771935 11096.8873614922 9131.72706110842 7446.87947728863 6000.03821584144 4783.12179783028 3770.38277140316 2939.59353517631 2263.51231913617 1721.12740367942 1297.50441541653 967.550725022068 714.892493872879 521.514613154338 376.628797599148 266.35164287484 182.431379847776 120.389096168034 74.7280087905363 41.9993298930417 21.7465137176531 10.8615613732316 5.18250466085527 2.32606254808552 0.865174632811053 0.272643688164727 0.131207834533002 0.0223679624881918 0 0 0
"CVD" 76917 76408 75675 75418 75199 74766 73787 73047 71825 70807 69916 69021 67881 66628 65209 63496 62474 61175 60059 57442 56502 54940 52998 51059 49978 47862 46466 44539 42834 41220 39210 37448 35874 33754 32056 30480 28757 26868 25743 23934 22284 20881 19378 17719 16582 15285 13798 12789 11499 10592 9390 8832 7758 6939 6155 5388 4813 4140 3605 3038 2605 2156 1731 1453 1058 864 630 531 414 308 222 162 105 75 34 28 13 4 2 1 0 0 0 0 0 0 0
"MI" 11477 12962 13642 14485 15185 15702 16241 16678 16956 17509 17680 18056 18425 18375 18639 18681 18994 18768 18500 18431 18064 17915 17380 17363 16750 16321 16060 15606 15321 14710 14129 13727 13078 12533 12002 11310 10863 10200 9550 9224 8467 7838 7461 6903 6577 6069 5389 5102 4598 4137 3743 3568 3129 2680 2412 2215 1898 1652 1438 1197 1029 827 718 594 455 374 297 233 151 148 102 57 52 28 17 8 7 3 1 0 1 0 0 0 0 0 0
"UANG" 5731 5822 5859 5709 5724 5699 5691 5752 5554 5537 5443 5432 5390 5179 5240 5094 5165 5030 4897 4741 4646 4615 4409 4319 4123 4043 3943 3880 3657 3462 3343 3113 3026 2889 2720 2592 2460 2339 2201 2021 1875 1739 1599 1466 1402 1151 1164 1105 920 926 774 721 669 542 516 437 415 326 277 243 226 165 153 125 79 68 49 48 31 28 21 12 6 7 7 3 0 0 0 0 0 0 0 0 0 0 0
"STRO" 22007 23510 24214 25035 26395 27026 28315 28813 29481 29682 29981 30743 30978 31192 31124 31018 30784 30943 30665 29573 29636 29269 28811 27798 27537 26842 26420 25118 24332 23838 22966 22306 21461 20556 19634 18559 17561 16631 16205 15250 14339 13523 12531 11571 10889 10214 9200 8374 7800 7201 6440 5973 5466 4920 4268 3831 3430 2985 2604 2206 1965 1587 1288 1126 826 649 517 381 346 244 165 109 87 57 25 22 13 4 0 1 0 0 0 0 0 0 0
"TIA" 7195 6692 6139 5706 5413 4747 4387 3839 3526 2901 3003 2360 2064 1961 1728 1483 1252 1009 1018 465 754 536 486 289 385 147 -104 137 6 -36 -130 -148 -63 -186 -171 -96 -184 -184 -412 -314 -376 -272 -264 -276 -253 -253 -192 -156 -197 -243 -191 -80 -178 -166 -108 -87 -23 -81 -54 -11 -57 -36 -27 -25 -9 -5 -24 -28 -1 -16 -11 8 0 4 0 -1 0 0 -1 0 0 0 0 0 0 0 0
"DXT2" 73810 41193 42578 51050 63884 72163 66866 54154 44875 39462 37458 36704 36745 36812 37548 37881 38418 38925 39401 39532 39482 38985 38453 37150 36106 34615 33060 31147 29255 26852 24671 22834 20608 18746 17116 15143 13486 11913 10667 9355 8517 7178 6346 5480 4741 4182 3565 2959 2555 2195 1816 1580 1257 1059 900 755 605 507 382 315 258 204 142 114 85 57 31 42 32 17 14 14 7 8 2 0 0 2 0 0 0 0 0 0 0 0 0
"BLIND" 4303 5257 5739 6162 6590 7036 7283 7489 7374 7595 7511 7777 7765 7808 7826 7868 7815 7851 8113 7995 7902 7831 7883 7791 7554 7469 7306 7344 6997 6851 6550 6275 6062 5688 5488 5145 4778 4466 4099 3934 3606 3199 2981 2686 2369 2241 2030 1730 1606 1362 1190 1042 890 770 635 557 456 414 313 290 200 160 129 88 62 57 42 40 27 12 13 8 5 3 6 1 1 1 0 0 0 0 0 0 0 0 0
"ULCER" 4262 5001 5504 6095 6505 6755 6776 6581 6486 6521 6458 6261 6260 6299 6391 6360 6336 6292 6132 6106 6096 6014 5946 5649 5700 5566 5427 5252 4987 4686 4537 4081 3857 3635 3401 3209 2893 2674 2448 2117 1950 1745 1621 1328 1209 1047 910 794 621 555 498 410 339 274 219 189 132 121 115 73 58 36 30 24 13 7 9 8 3 3 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AMP" 815 1949 2807 4089 5074 5885 6696 7388 7750 8297 8380 8351 8693 8825 8972 8805 8859 8933 8838 8775 8758 8828 8662 8472 8682 8386 8458 8178 7888 7829 7467 7016 6644 6555 6203 5851 5604 5080 4780 4388 4199 3722 3443 2947 2887 2577 2169 2004 1744 1581 1357 1226 1067 892 773 670 540 452 403 334 228 186 168 100 79 46 47 47 22 11 5 4 4 2 3 0 0 0 0 0 0 0 0 0 0 0 0
"AMP2" 105 314 537 870 1268 1688 2068 2536 2942 3263 3704 3850 4083 4309 4583 4651 4819 4871 4939 5123 5104 5120 5029 4949 4929 5055 5086 4913 4776 4748 4661 4438 4222 4104 3937 3662 3659 3467 3100 2951 2731 2573 2402 2172 1979 1720 1621 1456 1307 1085 979 896 828 664 559 550 387 324 278 268 192 145 117 103 75 52 28 28 17 8 6 4 3 5 0 1 0 0 0 0 0 0 0 0 0 0 0
"RENAL" 129 207 267 361 491 552 594 643 773 825 891 925 1046 1031 1207 1189 1255 1226 1256 1330 1331 1296 1228 1286 1269 1256 1229 1206 1240 1148 1083 1080 1083 956 960 963 888 847 820 738 694 642 594 556 502 463 433 398 353 331 300 247 214 217 166 174 130 134 100 81 67 53 43 34 33 28 17 15 8 2 2 4 4 1 2 0 0 0 0 0 0 0 0 0 0 0 0
"CHF" 30774 32454 33678 33935 35165 35817 35792 35369 35173 34919 35205 34519 33911 33721 33165 32598 32229 31340 30744 29791 29091 28367 27078 26447 25329 24485 23738 22545 21295 20342 19209 18237 17267 15909 14989 13925 12867 11811 11195 10240 9236 8517 7550 6731 6231 5443 4942 4212 3785 3389 2804 2527 2066 1890 1628 1372 1114 951 807 654 522 443 356 245 215 143 125 110 72 56 34 32 16 18 5 5 3 0 0 0 0 0 0 0 0 0 0
"CANB" 4307 13094 21350 29352 37018 44556 51631 58378 64822 70841 76086 80929 85398 89274 92456 95450 97835 99683 100851 101782 102202 102088 101772 101008 99998 98585 96921 95022 92803 90215 87535 84722 81831 78586 75256 71814 68346 64839 61206 57665 54121 50493 46994 43663 40276 37040 34059 31061 28409 25702 23136 20810 18679 16693 14706 12937 11192 9603 8212 6995 5906 4838 4004 3264 2576 2054 1622 1255 963 740 560 385 259 178 92 55 26 18 6 4 1 1 0 0 0 0 0
"CANC" 2663 6490 9780 12837 15386 17758 19677 21328 22644 23681 24382 24952 25499 25775 25974 26059 25762 25377 25010 24461 23841 23124 22425 21651 20917 20105 19274 18529 17606 16712 15815 14821 14017 13173 12330 11443 10654 9833 9170 8523 7814 7150 6521 5951 5403 4918 4390 3934 3515 3116 2740 2416 2098 1848 1564 1360 1153 973 841 690 575 454 356 279 226 167 139 102 70 57 45 29 20 15 7 4 2 1 0 0 0 0 0 0 0 0 0
"OST" 65684 132639 200153 267786 335338 402797 466888 527353 584176 637294 686348 731417 772064 807929 840062 867585 890267 909168 923536 933196 938599 940711 938853 933039 924203 912385 897762 879757 859365 836002 810561 783168 755024 725401 694546 662145 629228 596064 563200 529915 496819 464017 431877 400671 369642 340198 311779 284667 258843 234539 211173 189801 169735 150718 132842 116159 101016 87228 74687 63394 53068 43974 35954 29137 23025 18329 14236 11077 8477 6377 4774 3431 2336 1531 911 470 250 124 60 28 8 6 2 0 0 0 0
"DEP" 145363 283480 412960 535335 649711 755453 852709 941404 1020300 1090080 1150143 1201573 1245249 1279657 1306102 1324446 1335247 1339393 1337289 1328715 1315055 1295640 1271931 1244575 1213598 1180265 1143560 1104600 1062861 1020556 975439 929534 883326 836888 789665 742369 696052 650333 605750 561998 519376 477875 437993 399846 362928 327882 295499 264230 235429 209110 184084 161826 141375 122391 105230 89934 76171 64037 53271 43731 35160 28017 22169 17215 12955 9798 7375 5423 3931 2814 2002 1426 952 592 341 169 96 42 16 9 0 0 0 0 0 0 0
"DEMENTIA" 7759 4789 5534 6444 7418 8507 9690 10782 11872 13343 14655 15861 17110 19062 20266 21732 22198 23116 23622 23864 23902 24336 24168 23952 23487 23683 23568 23793 23301 23558 22810 22533 22278 22195 21697 21638 21207 20718 20159 19690 19061 18901 18297 18124 17588 16653 15897 15396 14735 13615 12889 12188 11704 11247 10821 9987 9362 9255 8469 8096 7149 6466 5542 4734 3985 3184 2598 1948 1481 1102 889 652 457 288 172 90 62 28 10 5 0 0 0 0 0 0 0
