"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"SCOST" 185872616.123559 220175614.924701 283231542.558607 349525160.535843 415032240.659719 475359616.8976 527138729.717341 571907537.680551 611283373.303216 647210810.332109 675259361.252502 697624708.62512 718384686.224631 738485298.560176 749190137.677224 754039442.901705 748846265.249862 743043176.822655 732261777.98111 719468530.462529 698764492.913592 679443472.237583 650975194.781656 621467700.254266 589662700.716876 564886886.193002 538251356.506742 517661586.350125 486660531.432704 463574360.198055 433093450.68394 406219697.728892 385587016.558155 367167002.309372 344897574.624255 324781273.564676 303875323.848698 282101575.037478 263740461.543063 246113725.104398 228661824.702398 214205820.467973 198560083.635164 185736829.069082 171719350.524726 155064381.358347 141800087.667406 129444138.689351 118384139.183623 108292003.974882 97942373.9608364 88603061.6008849 80793119.546455 73654872.8644471 66437148.0488606 58756049.8703106 51796710.2827256 47650264.7355797 41709318.7956696 37544660.9421062 32529872.5391581 28126190.1781121 23058363.1137791 19615720.4410651 15829999.8563247 12676817.1413506 10183906.9443 7702496.82778325 5827802.05351679 4155774.73722313 2979787.8037766 2098647.95058294 1358462.39756267 792243.033898507 429765.909186429 197437.376617414 125803.091504284 52757.1424007941 19613.416679804 8732.60859617718 229.672516197844 221.90581275154 15.319840901995 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 1029062500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"QALY" 1897631.58445278 3687626.2794994 3476659.56136117 3274384.34506926 3080767.32780272 2895607.69094255 2718457.53006375 2549219.20596472 2388051.42337095 2234542.21807797 2088294.02205358 1949206.43254392 1816980.01948401 1691264.00162248 1572052.46286068 1459061.53072597 1352126.58375617 1251261.64676229 1156267.33284975 1066915.68978619 983103.259524291 904582.769580159 831064.189598478 762420.481203703 698488.100524618 639060.240017681 583731.820779069 532322.825366379 484678.746858829 440613.178235673 399798.051547974 362024.659108741 327325.03154714 295445.213748839 266093.720492063 239135.900919087 214468.469034364 191934.917058814 171386.095078874 152694.871265945 135764.427968042 120401.731260015 106421.415160971 93801.3511485784 82430.4932783033 72201.5591766961 63080.3637527254 54927.3970130169 47646.6240485233 41215.8336895111 35521.9088581211 30513.9653943167 26147.6591581256 22282.6355774112 18856.8445809083 15859.6641832172 13256.2252475857 10989.8115692284 9035.54868148249 7362.2942034083 5927.51991994013 4721.34279065624 3717.94294402842 2896.10142915999 2227.81491946688 1691.80271040182 1273.81208508767 948.788734784222 700.224417789606 510.806239753701 369.096327432819 260.946175503318 178.359352857401 117.227349617807 72.3206130358174 40.4172283735143 20.903404954822 10.4714829070343 4.96173705689617 2.1907775632582 0.773829691291907 0.246533365448252 0.131207834533002 0.0223679624881918 0 0 0
"CVD" 78538 77255 76405 76037 75786 75284 74288 73488 72219 71170 70324 69318 68191 66920 65460 63778 62664 61352 60155 57613 56603 55115 53102 51131 50008 47888 46498 44523 42888 41226 39195 37445 35833 33765 31997 30436 28649 26813 25680 23865 22274 20873 19317 17671 16538 15215 13739 12722 11412 10539 9307 8759 7695 6870 6121 5338 4760 4093 3555 3000 2563 2122 1708 1423 1048 852 617 523 401 299 214 161 102 74 34 28 13 4 2 1 0 0 0 0 0 0 0
"MI" 11759 13150 13778 14629 15323 15835 16361 16802 17071 17619 17802 18136 18549 18483 18759 18807 19097 18829 18569 18505 18128 17986 17447 17451 16814 16414 16126 15639 15373 14738 14201 13770 13109 12555 12029 11323 10903 10219 9560 9235 8486 7863 7460 6914 6582 6075 5386 5104 4583 4152 3734 3547 3127 2690 2403 2197 1890 1651 1428 1190 1026 819 711 587 453 366 295 235 150 144 98 56 53 27 16 7 7 3 1 0 1 0 0 0 0 0 0
"UANG" 5851 5898 5912 5756 5781 5728 5729 5803 5594 5575 5482 5460 5427 5207 5259 5140 5179 5059 4923 4756 4650 4630 4441 4336 4153 4044 3952 3894 3669 3481 3363 3125 3030 2899 2727 2597 2454 2337 2186 2020 1875 1746 1606 1464 1401 1153 1165 1102 914 926 777 723 671 543 516 434 416 325 271 242 220 168 151 122 85 68 47 48 32 27 21 12 6 7 6 3 0 0 0 0 0 0 0 0 0 0 0
"STRO" 22398 23769 24454 25246 26571 27193 28499 28956 29633 29836 30139 30902 31109 31320 31267 31125 30873 31033 30720 29672 29704 29328 28870 27871 27563 26873 26416 25148 24346 23850 22963 22333 21437 20584 19595 18508 17509 16628 16170 15246 14350 13509 12522 11551 10877 10168 9164 8351 7769 7159 6419 5939 5430 4873 4243 3802 3404 2963 2567 2190 1929 1567 1273 1103 811 644 507 373 339 237 158 110 83 55 24 22 13 4 0 1 0 0 0 0 0 0 0
"TIA" 7365 6758 6206 5744 5470 4777 4410 3850 3549 2931 3000 2369 2068 1980 1724 1493 1281 1008 995 470 753 540 465 251 351 124 -131 124 7 -51 -129 -160 -81 -185 -192 -97 -190 -194 -415 -317 -381 -270 -272 -307 -254 -251 -195 -165 -198 -244 -207 -91 -177 -173 -104 -87 -23 -77 -43 -14 -61 -35 -26 -25 -9 -4 -23 -26 -1 -15 -13 9 0 4 0 -1 0 0 -1 0 0 0 0 0 0 0 0
"DXT2" 75591 41700 42999 51346 64145 72287 67093 54297 44993 39530 37597 36907 36921 36985 37774 37938 38551 39004 39494 39663 39505 39009 38508 37101 35986 34483 33006 31019 29171 26736 24626 22757 20503 18615 17023 15092 13407 11865 10590 9294 8449 7122 6325 5403 4719 4165 3504 2936 2531 2150 1788 1556 1248 1035 884 759 598 501 371 317 255 201 135 110 85 58 30 43 32 14 15 13 7 9 2 0 0 2 0 0 0 0 0 0 0 0 0
