"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86"
"SCOST" 191209939.964693 227430620.641422 292481282.934668 356387819.855602 415788137.501218 477512362.52237 534673859.126415 581314604.929365 616347691.562613 656899910.675757 681330939.999566 711981805.112508 734405890.639264 748603589.395901 750439417.347315 757158605.400257 755411185.708727 744793541.053385 733665454.605894 720155565.317867 700935032.521179 682579147.81239 653728823.514134 624233340.926596 597032004.852171 567710769.074041 547384856.383424 523117749.711654 492336979.319236 464734357.128448 438731312.940144 412194984.743279 392300756.284268 369943828.341275 347750622.760624 326299538.556648 305337232.597943 284354858.749169 268376240.850968 248746554.731136 232398678.045362 216396226.812645 202085475.562207 188277887.454651 173023179.050164 160182787.177748 145163437.927337 133921059.368993 121161657.418472 111573415.982593 100989704.160629 91554741.6803876 83098306.9828474 74139135.6411342 67895157.8743451 60251714.620123 53793466.5025612 48284768.9711375 41877846.9530163 37550040.9623016 32435334.3761444 27879599.6429892 22897980.4422817 18629974.865629 14873923.4292473 12212336.5159877 9552104.99446316 7412019.22119436 5748963.9511321 4131274.86045284 2794081.81067908 1766158.30404956 1120591.48737544 707731.54239995 392132.423795219 193452.117643128 97091.0753669193 51931.6395730587 14410.0321570501 4650.35111812461 47.8506599322875 16.2505313022578 0 0 0 0 0
"ECOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TCOST" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"QALY" 1896941.31646552 3686064.39063148 3474561.82496416 3271673.90353198 3077851.20474756 2892416.58007316 2714883.99049844 2545515.9153802 2384037.29462735 2230238.39870652 2083843.84358959 1944552.63207353 1812146.12929734 1686438.11236549 1567128.43281782 1454046.14995298 1347167.96411683 1246383.1573694 1151468.57953614 1062178.38437894 978483.173649597 900178.224775473 826916.705485448 758487.20934341 694745.922608465 635552.499282878 580408.860502396 529102.73283148 481616.041667569 437645.506014439 397023.809024688 359501.146948036 325008.585458836 293317.203116042 264119.463757174 237340.955913843 212869.941469436 190467.241401423 170029.088568393 151458.533936031 134572.629704079 119276.313795962 105451.837898679 92971.147902001 81700.0634576438 71533.0343508862 62460.2071157986 54336.96212924 47075.0670181492 40684.9515008332 35031.6101242914 30049.2498321406 25682.7665308871 21822.5745335672 18427.6689119347 15465.2743865534 12892.4668978657 10655.2617464713 8722.57811325153 7074.41118246826 5681.74391966896 4511.03723473886 3534.88762234978 2744.8705444433 2112.90677394177 1605.84144118651 1201.90579075695 888.228970799467 650.326759979698 466.867907663819 332.253686088904 232.761001349943 157.794409759203 103.306536695732 63.2911882618491 35.1668526153047 18.0707094125261 8.76665305502526 3.61207853970499 1.47186800712199 0.575780678438626 0.0818651499132495 0.0229177828756422 0 0 0 0
"CVD" 82360 79495 78925 77792 76867 76919 76089 74934 73382 72767 71473 70268 68711 67829 66408 64874 63499 62301 60094 58313 57190 55471 53588 51798 50379 48271 46877 44830 42995 41011 39150 37383 35598 33994 31663 30434 28852 26594 25527 23916 22045 20753 19192 17672 16214 15177 13912 12539 11460 10411 9315 8394 7570 6773 6014 5171 4608 3998 3421 2894 2462 1957 1605 1252 1026 824 678 503 382 274 166 129 91 59 33 19 12 1 2 1 1 0 0 0 0 0 0
"MI" 12260 13610 14519 14886 15569 16369 16736 17186 17491 17922 18572 18656 18756 18814 19189 19068 18944 19082 18716 18417 18694 18152 18066 17330 17221 16794 16329 15739 15513 14931 14273 13788 12995 12551 12117 11344 10915 10242 10013 9288 8659 8284 7695 7043 6419 5941 5449 4995 4527 4177 3695 3436 3052 2745 2449 2183 1889 1687 1362 1226 997 868 651 575 453 354 280 228 156 129 97 73 50 30 22 3 3 0 0 0 1 0 0 0 0 0 0
"UANG" 6220 6232 6089 6024 6036 5977 6070 5800 5847 5836 5620 5490 5427 5463 5400 5185 5059 5164 4921 4867 4686 4648 4474 4341 4374 4198 3937 3740 3733 3480 3377 3189 3113 2914 2676 2668 2389 2291 2224 2024 1943 1791 1600 1511 1363 1266 1154 1097 945 928 798 755 618 559 509 422 381 313 252 219 205 147 149 129 94 74 73 62 34 27 19 7 5 4 3 2 3 0 0 0 0 0 0 0 0 0 0
"STRO" 23425 24288 25259 25977 26630 28238 28741 29438 30102 30483 31177 31445 31621 31366 31678 31293 31466 31498 30605 30433 30124 29619 28927 28287 27558 26632 26294 25428 24705 23754 23058 22293 21433 20516 19273 18719 17924 16824 15975 15321 14203 13385 12530 11595 10804 10241 9362 8586 7846 7078 6418 5738 5248 4760 4224 3822 3243 2806 2494 2168 1777 1458 1203 973 764 638 478 392 278 240 131 97 77 54 23 16 10 1 2 1 0 0 0 0 0 0 0
"TIA" 7709 7011 6310 5900 5346 4845 4567 4030 3471 3169 2720 2385 2152 2001 1699 1441 1189 1120 855 690 689 445 483 388 334 276 58 191 -221 -98 -32 -312 -199 -160 -139 -220 -291 -377 -351 -333 -313 -238 -231 -359 -245 -246 -122 -221 -244 -194 -203 -153 -82 -102 -85 -161 -57 -46 -57 -52 2 -56 -43 -24 -9 -16 -3 -3 0 -19 -11 -6 -6 2 -4 0 1 0 -1 0 0 0 0 0 0 0 0
"DXT2" 83136 43604 44005 51734 64958 71729 67302 54954 44913 39800 37744 37336 37291 37359 38035 38221 38696 39332 39873 39819 39417 39471 38026 37024 35799 34538 32483 30804 28653 26850 24345 22171 19974 18492 16590 14660 13235 11741 10385 9170 8165 7028 6270 5410 4608 3998 3400 2986 2568 2139 1793 1555 1266 987 853 676 576 460 355 299 251 182 156 122 74 69 39 33 20 15 15 7 6 2 1 1 0 0 0 0 0 0 0 0 0 0 0
"BLIND" 4524 5482 5881 6578 6973 7397 7387 7671 7705 7779 7986 7960 7934 8045 8163 7907 8009 8178 8189 8217 8213 7994 7916 7871 7754 7645 7414 7436 7119 6900 6771 6270 6093 5765 5528 5161 5047 4572 4164 3880 3510 3337 2884 2738 2470 2196 1899 1735 1614 1397 1204 976 895 740 630 542 436 333 306 223 193 144 126 91 72 51 40 29 12 17 10 8 5 2 4 0 0 0 0 0 0 0 0 0 0 0 0
"ULCER" 4654 5297 5595 6062 6462 6732 6557 6726 6699 6489 6325 6487 6339 6407 6348 6315 6289 6175 6110 6070 6091 5987 5779 5672 5702 5528 5276 5063 4954 4596 4402 4197 3977 3659 3367 3212 2806 2513 2372 2079 1876 1679 1520 1313 1149 1004 850 771 647 575 460 399 346 264 242 165 149 106 79 74 53 39 29 29 20 16 11 8 1 3 9 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"AMP" 953 2045 3025 4214 4978 6050 6761 7507 8083 8337 8506 8767 8812 8916 9027 9032 9237 8825 8812 9087 9064 8953 8881 8660 8733 8644 8393 8186 8097 7671 7472 7127 6917 6597 6202 5904 5494 5130 4752 4488 4083 3740 3430 3030 2809 2525 2179 1941 1761 1596 1358 1231 1051 913 783 646 542 433 333 299 220 188 130 101 87 72 42 30 27 10 20 9 4 1 0 0 1 0 0 0 0 0 0 0 0 0 0
"AMP2" 109 329 599 965 1270 1727 2108 2592 3014 3370 3706 3975 4257 4437 4626 4723 4869 5098 4948 5003 5095 5184 5277 5061 5103 5056 5139 4894 4735 4821 4576 4382 4297 4180 3950 3880 3622 3477 3236 3061 2816 2560 2377 2187 2007 1794 1587 1445 1274 1128 1019 868 757 649 562 493 414 339 290 237 168 138 106 88 64 35 32 28 20 10 10 7 4 0 1 1 1 0 0 0 0 0 0 0 0 0 0
"RENAL" 158 258 325 433 500 605 742 814 852 993 1031 1115 1186 1291 1350 1418 1401 1420 1536 1504 1474 1527 1548 1481 1519 1388 1488 1436 1369 1306 1274 1201 1186 1100 1118 1025 1016 917 858 806 779 734 669 612 558 507 480 409 436 355 331 260 236 197 197 149 145 116 106 78 75 53 53 33 31 23 14 13 6 6 4 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
"CHF" 33091 33277 34107 35004 35525 36573 36299 35940 35838 35332 35189 35066 34871 34469 33490 32674 32131 31698 31015 30206 29002 27857 27824 26672 25340 24740 23887 22404 21372 20454 19141 18012 16931 15799 14831 14051 12857 11741 11021 10104 9088 8446 7652 6772 6300 5531 4874 4296 3699 3284 2905 2503 2118 1852 1616 1314 1090 945 769 647 478 426 315 255 197 149 122 72 78 50 44 19 16 15 9 1 2 1 1 0 0 0 0 0 0 0 0
"CANB" 4171 13011 21058 29016 36557 43848 51128 57982 64587 70587 76134 81084 85425 89340 92579 95573 97884 99825 101242 102079 102603 102568 102133 101260 99997 98516 96850 94895 92519 90009 87299 84483 81552 78347 75008 71483 67940 64429 60859 57232 53595 50215 46761 43441 40132 36960 33919 30889 27993 25253 22760 20469 18197 16196 14379 12718 11122 9530 8113 6855 5782 4798 3840 3058 2404 1905 1449 1110 843 628 474 330 197 123 69 31 17 8 2 2 2 1 0 0 0 0 0
"CANC" 2707 6533 9804 12711 15295 17699 19657 21159 22576 23661 24575 25178 25466 25754 25906 25953 25813 25358 24808 24253 23748 23116 22358 21604 20847 20110 19133 18380 17547 16797 15907 14964 14087 13153 12334 11574 10764 9907 9226 8486 7819 7126 6548 5878 5373 4770 4230 3780 3402 3023 2628 2315 2022 1792 1558 1367 1137 930 799 664 540 429 352 283 219 163 120 96 66 50 32 18 15 13 6 4 4 2 2 1 1 0 0 0 0 0 0
"OST" 71952 142262 212229 281092 349879 416588 480246 540425 596823 648947 696718 741357 781375 817230 848307 874821 896716 914539 928231 937744 942966 944503 942131 935877 926532 914411 898728 880387 859309 835942 810463 783180 754653 724787 693629 661428 628355 595212 562162 528672 495389 462527 430865 399414 368694 339372 310970 283631 257397 232842 209504 187908 167305 148076 130534 113909 98991 85304 72612 61291 51325 42311 34509 27911 22116 17504 13475 10360 7891 5844 4306 3027 2063 1341 788 411 224 101 42 25 6 2 0 0 0 0 0
